date,tournament_type,home_team,away_team,home_score,away_score,home_elo_before,away_elo_before,home_elo_after,away_elo_after
1994-02-26,Friendly,ZIMBABWE,ZAMBIA,2,2,1360.7084764995977,1427.4554911088906,1362.9858875295579,1425.9372170889171
1994-02-27,Friendly,GABON,SENEGAL,0,0,1204.8718240987216,1250.2011934314958,1206.4286217844665,1249.1633283076658
1994-03-02,CFU Caribbean Cup qualification,CAYMAN ISLANDS,BRITISH VIRGIN ISLANDS,5,0,745.5507175292043,764.0723985851732,769.2490504303832,748.2735099843873
1994-03-02,CFU Caribbean Cup qualification,JAMAICA,SINT MAARTEN,3,2,1225.570430008688,837.7545292006093,1229.2322775713685,835.3132974921557
1994-03-02,Friendly,MEXICO,COLOMBIA,0,0,1723.498272316049,1767.2544866543853,1725.0016186129885,1766.2522557897591
1994-03-04,CFU Caribbean Cup qualification,CAYMAN ISLANDS,SINT MAARTEN,5,0,769.2490504303832,835.3132974921557,795.9765566775836,817.4949599940221
1994-03-04,CFU Caribbean Cup qualification,GUADELOUPE,ANGUILLA,9,0,960.143832701049,752.026817051012,972.245255271755,743.9592020038747
1994-03-04,CFU Caribbean Cup qualification,JAMAICA,BRITISH VIRGIN ISLANDS,12,0,1229.2322775713685,748.2735099843873,1232.6331871050822,746.0062369619114
1994-03-05,Friendly,UNITED STATES,SOUTH KOREA,1,0,1535.994119301791,1566.823086271106,1549.709228758309,1557.6796799667607
1994-03-06,CFU Caribbean Cup qualification,SAINT VINCENT AND THE GRENADINES,ANGUILLA,2,0,1062.7741286289338,743.9592020038747,1068.223662100206,740.3261796896933
1994-03-06,CFU Caribbean Cup qualification,CAYMAN ISLANDS,JAMAICA,3,2,795.9765566775836,1232.6331871050822,830.944942915673,1209.3209296130226
1994-03-06,CFU Caribbean Cup qualification,SINT MAARTEN,BRITISH VIRGIN ISLANDS,3,0,817.4949599940221,746.0062369619114,833.9948136426914,735.0063345294652
1994-03-09,Friendly,CYPRUS,ESTONIA,2,0,1104.0876016988675,829.206289175709,1108.587845125025,826.2061268916041
1994-03-09,Friendly,ENGLAND,DENMARK,1,0,1775.9681151007098,1780.0596423049328,1788.7164904021254,1771.5607254373224
1994-03-09,Friendly,HUNGARY,SWITZERLAND,1,2,1552.629966975021,1732.690455079699,1548.2313294024177,1739.2884114386038
1994-03-09,Friendly,NIGERIA,GHANA,0,0,1470.1477913170409,1388.7831371405375,1468.3078153128224,1391.5431011468652
1994-03-09,Friendly,WALES,NORWAY,1,3,1647.251471577367,1705.9985078645611,1639.9254217868834,1716.9875825502866
1994-03-10,CFU Caribbean Cup qualification,DOMINICAN REPUBLIC,HAITI,0,1,817.1799143740701,1066.6122414554275,812.3367478092076,1073.8769913027213
1994-03-12,Friendly,UNITED STATES,SOUTH KOREA,1,1,1549.709228758309,1557.6796799667607,1549.9844701073469,1557.4961857340688
1994-03-12,Friendly,CONGO,DR CONGO,2,1,1102.7547506748706,1268.4610620055619,1120.9465109836178,1256.3332217997304
1994-03-12,Friendly,ZAMBIA,ZIMBABWE,2,1,1425.9372170889171,1362.9858875295579,1436.2789011343416,1356.091431499275
1994-03-15,Friendly,ISRAEL,UKRAINE,1,0,1465.0321003939061,917.9316870828301,1466.0682331595099,917.2409319057609
1994-03-15,Friendly,GABON,DR CONGO,2,1,1206.4286217844665,1256.3332217997304,1220.8261031369848,1246.7349008980516
1994-03-16,Friendly,EGYPT,CAMEROON,0,0,1505.1358249696395,1451.3862422200045,1503.9079749745722,1453.2280172126054
1994-03-17,Friendly,TUNISIA,NIGER,4,2,1419.845877027109,1095.9701157863049,1423.3885851349673,1093.6083103810658
1994-03-19,Friendly,ANGOLA,GABON,2,1,1130.5080840445085,1220.8261031369848,1146.3116910332594,1210.290365144484
1994-03-19,Muratti Vase,JERSEY,ALDERNEY,18,0,1244.255689165194,583.1872584781079,1245.7444602647063,582.1947444117665
1994-03-22,Friendly,FRANCE,CHILE,3,1,1802.9914576585077,1629.0467854828173,1810.0847342449902,1624.3179344251623
1994-03-23,Friendly,REPUBLIC OF IRELAND,RUSSIA,0,0,1726.0141500084128,1731.7185591044051,1726.2111556166474,1731.5872220322487
1994-03-23,Friendly,SPAIN,CROATIA,0,2,1805.1612075114626,1032.8702871627424,1787.7652501977157,1058.964223133363
1994-03-23,Friendly,SCOTLAND,NETHERLANDS,0,1,1650.011402131773,1832.5895240535583,1645.6596591188786,1839.1171385728996
1994-03-23,Friendly,NORTHERN IRELAND,ROMANIA,2,0,1543.413630551784,1746.975492790306,1563.569226596824,1733.5384287602794
1994-03-23,Friendly,NORTH MACEDONIA,SLOVENIA,2,0,814.4226340068811,869.9942923500522,829.716126293958,859.7986308253343
1994-03-23,Friendly,GREECE,POLAND,0,0,1638.0955252898093,1612.2233881213779,1637.5008960197301,1613.1153320264966
1994-03-23,Friendly,GERMANY,ITALY,2,1,1917.346542707862,1891.2321239367325,1929.001264089484,1883.4623096823177
1994-03-23,Friendly,BRAZIL,ARGENTINA,2,0,1838.4162442312113,1818.9303768721284,1850.8766996661363,1810.6234065821784
1994-03-23,Friendly,AUSTRIA,HUNGARY,1,1,1573.1048289007686,1548.2313294024177,1572.5330718975863,1549.088964907191
1994-03-23,Friendly,LUXEMBOURG,MOROCCO,1,2,942.2071220694957,1485.031433866895,941.4998774840926,1486.0923007449994
1994-03-26,African Cup of Nations,TUNISIA,MALI,0,2,1423.3885851349673,1273.5360269768144,1404.823896688315,1301.3830596467928
1994-03-26,African Cup of Nations,NIGERIA,GABON,3,0,1468.3078153128224,1210.290365144484,1475.9516240769854,1205.194492635042
1994-03-26,Friendly,SAUDI ARABIA,CHILE,0,2,1594.1445727092143,1624.3179344251623,1586.1069011860563,1636.3744417098994
1994-03-26,Friendly,UNITED STATES,BOLIVIA,2,2,1549.9844701073469,1532.2736663435408,1549.5770166457598,1532.884846535921
1994-03-27,African Cup of Nations,GHANA,GUINEA,1,0,1391.5431011468652,1197.8421854015758,1400.8772040706783,1191.6194501190337
1994-03-27,African Cup of Nations,IVORY COAST,SIERRA LEONE,4,0,1458.992730840751,1265.8296370685273,1469.6851674404104,1258.7013460020876
1994-03-28,African Cup of Nations,MALI,DR CONGO,0,1,1301.3830596467928,1246.7349008980516,1286.8173887473265,1268.5834072472512
1994-03-28,African Cup of Nations,EGYPT,GABON,4,0,1503.9079749745722,1205.194492635042,1510.47140809693,1200.81887055347
1994-03-29,African Cup of Nations,ZAMBIA,SIERRA LEONE,0,0,1436.2789011343416,1258.7013460020876,1430.6291925038363,1267.1759089478453
1994-03-29,African Cup of Nations,SENEGAL,GUINEA,2,1,1249.1633283076658,1191.6194501190337,1264.9613358322895,1181.087445102618
1994-03-30,Friendly,MALTA,SLOVAKIA,1,2,1207.7402052815335,905.3497909252585,1193.4471710207915,926.7893423163713
1994-03-30,African Cup of Nations,NIGERIA,EGYPT,0,0,1475.9516240769854,1510.47140809693,1477.7341690620915,1509.283044773526
1994-03-30,African Cup of Nations,TUNISIA,DR CONGO,1,1,1404.823896688315,1268.5834072472512,1400.3455392991618,1275.300943330981
1994-03-31,African Cup of Nations,GHANA,SENEGAL,1,0,1400.8772040706783,1264.9613358322895,1412.738995952323,1257.0534745778598
1994-03-31,African Cup of Nations,ZAMBIA,IVORY COAST,1,0,1430.6291925038363,1469.6851674404104,1451.6448776892032,1455.6747106501657
1994-04-02,African Cup of Nations,DR CONGO,NIGERIA,0,2,1275.300943330981,1477.7341690620915,1269.02551271717,1487.1473149828082
1994-04-02,African Cup of Nations,EGYPT,MALI,0,1,1509.283044773526,1286.8173887473265,1489.5626716563763,1316.397948423051
1994-04-03,African Cup of Nations,GHANA,IVORY COAST,1,2,1412.738995952323,1455.6747106501657,1401.6882119587142,1472.2508866405788
1994-04-03,African Cup of Nations,ZAMBIA,SENEGAL,1,0,1451.6448776892032,1257.0534745778598,1460.942995310756,1250.8547294968246
1994-04-06,African Cup of Nations,NIGERIA,IVORY COAST,2,2,1487.1473149828082,1472.2508866405788,1486.6331256142182,1473.022170693464
1994-04-06,African Cup of Nations,ZAMBIA,MALI,4,0,1460.942995310756,1316.397948423051,1474.04157844827,1307.6655596647083
1994-04-06,Friendly,HUNGARY,SLOVENIA,0,1,1549.088964907191,859.7986308253343,1532.6008151511458,884.5308554594021
1994-04-07,CFU Caribbean Cup,CAYMAN ISLANDS,HAITI,2,3,830.944942915673,1073.8769913027213,825.953692849741,1081.3638664016194
1994-04-07,Friendly,COLOMBIA,BOLIVIA,0,1,1766.2522557897591,1532.884846535921,1752.9291212798319,1552.8695483008119
1994-04-07,CFU Caribbean Cup,MARTINIQUE,SURINAME,2,0,1158.0792976442206,1109.8877972540101,1175.150391605078,1098.5070679467717
1994-04-09,CFU Caribbean Cup,MARTINIQUE,HAITI,3,0,1175.150391605078,1081.3638664016194,1190.3945263381775,1071.2011099128865
1994-04-09,CFU Caribbean Cup,SURINAME,CAYMAN ISLANDS,2,0,1098.5070679467717,825.953692849741,1105.332804245126,821.4032019841715
1994-04-10,African Cup of Nations,IVORY COAST,MALI,3,1,1473.022170693464,1307.6655596647083,1484.0511299608183,1300.3129201531387
1994-04-10,African Cup of Nations,NIGERIA,ZAMBIA,2,1,1486.6331256142182,1474.04157844827,1504.8484631464403,1461.8980200934552
1994-04-11,Friendly,UZBEKISTAN,TURKMENISTAN,4,0,823.177335878558,846.0106110137125,838.5223358318395,835.7806110448581
1994-04-11,Friendly,KAZAKHSTAN,TAJIKISTAN,1,0,867.2727171158293,780.2818730169026,876.7822442493849,773.9421882611989
1994-04-11,CFU Caribbean Cup,MARTINIQUE,CAYMAN ISLANDS,1,1,1190.3945263381775,821.4032019841715,1180.957194744745,835.5591993743202
1994-04-11,CFU Caribbean Cup,SURINAME,HAITI,1,1,1105.332804245126,1071.2011099128865,1104.157715073133,1072.963743670876
1994-04-13,Friendly,UZBEKISTAN,KAZAKHSTAN,1,0,838.5223358318395,876.7822442493849,852.5042771994473,867.4609500043131
1994-04-13,Friendly,KYRGYZSTAN,TURKMENISTAN,1,5,757.5407967399457,835.7806110448581,750.066825532281,846.9915678563552
1994-04-13,Friendly,POLAND,SAUDI ARABIA,1,0,1613.1153320264966,1586.1069011860563,1624.7378201958468,1578.358575739823
1994-04-14,CFU Caribbean Cup,MARTINIQUE,GUADELOUPE,4,2,1180.957194744745,972.245255271755,1190.1134553805935,966.1410815145226
1994-04-14,CFU Caribbean Cup,TRINIDAD AND TOBAGO,SURINAME,3,2,1221.6183145255902,1104.157715073133,1234.3614291119368,1095.662305348902
1994-04-15,Friendly,KAZAKHSTAN,TURKMENISTAN,0,0,867.4609500043131,846.9915678563552,866.9901696370758,847.6977384072112
1994-04-15,Friendly,KYRGYZSTAN,TAJIKISTAN,0,1,750.066825532281,773.9421882611989,742.243156689753,785.6776915249907
1994-04-15,Friendly,OMAN,BULGARIA,1,1,1063.0486410304893,1678.9347597014428,1074.37544741577,1671.3835554445889
1994-04-16,Friendly,UNITED STATES,MOLDOVA,1,1,1549.5770166457598,900.545691576821,1541.94967159106,911.9867091588709
1994-04-17,Friendly,UZBEKISTAN,TAJIKISTAN,1,1,852.5042771994473,785.6776915249907,850.9842370567721,787.9577517390035
1994-04-17,CFU Caribbean Cup,TRINIDAD AND TOBAGO,MARTINIQUE,7,2,1234.3614291119368,1190.1134553805935,1254.0113137672636,1177.0135322770423
1994-04-17,CFU Caribbean Cup,GUADELOUPE,SURINAME,2,0,966.1410815145226,1095.662305348902,992.9984246555923,1077.7574099215221
1994-04-17,Friendly,COLOMBIA,NIGERIA,1,0,1752.9291212798319,1504.8484631464403,1757.8028022084577,1501.5993425273564
1994-04-17,Friendly,KAZAKHSTAN,KYRGYZSTAN,0,0,866.9901696370758,742.243156689753,864.2351484475768,746.3756884740017
1994-04-18,Friendly,TUNISIA,SAUDI ARABIA,2,0,1400.3455392991618,1578.358575739823,1419.7730888777176,1565.4068760207858
1994-04-19,Friendly,MALTA,AZERBAIJAN,5,0,1193.4471710207915,823.4973588457041,1196.6347535794278,821.3723038066132
1994-04-19,Friendly,TAJIKISTAN,TURKMENISTAN,0,2,787.9577517390035,847.6977384072112,780.6561345029484,858.6501642612939
1994-04-19,Friendly,UZBEKISTAN,KYRGYZSTAN,3,0,850.9842370567721,746.3756884740017,860.7503921078293,739.8649184399635
1994-04-20,Friendly,SLOVAKIA,CROATIA,4,1,926.7893423163713,1058.964223133363,945.5998565632384,1046.4238803021183
1994-04-20,Friendly,SWITZERLAND,CZECH REPUBLIC,3,0,1739.2884114386038,827.1033284470925,1739.4323494634855,827.0073697638381
1994-04-20,Friendly,ROMANIA,BOLIVIA,3,0,1733.5384287602794,1552.8695483008119,1740.7460957550518,1548.0644369709637
1994-04-20,Friendly,UNITED STATES,MOLDOVA,3,0,1541.94967159106,911.9867091588709,1542.6651473906952,911.5097252924473
1994-04-20,Friendly,WALES,SWEDEN,0,2,1639.9254217868834,1768.1278248456665,1634.2328194206389,1776.6667283950333
1994-04-20,Friendly,TURKEY,RUSSIA,0,1,1476.7124510721294,1731.5872220322487,1473.5646005150315,1736.3089978678956
1994-04-20,Friendly,NORWAY,PORTUGAL,0,0,1716.9875825502866,1724.5765196856644,1717.2496534760191,1724.401805735176
1994-04-20,Friendly,NETHERLANDS,REPUBLIC OF IRELAND,0,1,1839.1171385728996,1726.2111556166474,1828.0795934236894,1742.7674733404629
1994-04-20,UEFA Euro qualification,NORTHERN IRELAND,LIECHTENSTEIN,4,1,1563.569226596824,848.2752629559546,1564.2325881231943,847.8330219383743
1994-04-20,Friendly,LITHUANIA,ISRAEL,1,1,1006.3226471736593,1466.0682331595099,1016.7337381426394,1459.1275058468566
1994-04-20,Friendly,ICELAND,SAUDI ARABIA,0,2,1438.3815220075664,1565.4068760207858,1432.6627930060909,1573.984969522999
1994-04-20,Friendly,DENMARK,HUNGARY,3,1,1771.5607254373224,1532.6008151511458,1776.886197195632,1529.0505006456062
1994-04-20,Friendly,AUSTRIA,SCOTLAND,1,2,1572.5330718975863,1645.6596591188786,1565.875411112959,1655.6461502958196
1994-04-20,Friendly,ARGENTINA,MOROCCO,3,1,1810.6234065821784,1486.0923007449994,1814.1545593637152,1483.7381988906416
1994-04-22,Friendly,ESWATINI,MOZAMBIQUE,0,1,967.0466068523249,1052.9300482141962,960.6817393770791,1062.4773494270648
1994-04-24,Friendly,SOUTH AFRICA,ZIMBABWE,1,0,1116.3700068750602,1356.091431499275,1136.504367384016,1342.6685244933044
1994-04-24,Friendly,UNITED STATES,ICELAND,1,2,1542.6651473906952,1432.6627930060909,1531.6910474043482,1449.1239429856112
1994-04-27,Friendly,SLOVENIA,CYPRUS,3,0,884.5308554594021,1108.587845125025,906.1722700283211,1094.1602354124125
1994-04-27,Friendly,UNITED ARAB EMIRATES,GERMANY,0,2,1408.5039608520726,1929.001264089484,1407.6662574800293,1930.257819147549
1994-04-27,Friendly,GREECE,SAUDI ARABIA,5,1,1637.5008960197301,1573.984969522999,1649.2973212481772,1566.1206860373677
1994-04-28,Friendly,KUWAIT,BULGARIA,2,2,1409.9681889175738,1671.3835554445889,1417.6072310937698,1666.2908606604583
1994-04-30,Friendly,UNITED STATES,CHILE,0,2,1531.6910474043482,1636.3744417098994,1525.465087966384,1645.7133808668457
1994-05-01,Friendly,SOUTH KOREA,CAMEROON,2,2,1557.4961857340688,1453.2280172126054,1555.164894816876,1456.7249535883943
1994-05-02,Muratti Vase,JERSEY,GUERNSEY,3,1,1245.7444602647063,1154.2509547788466,1260.4476156105738,1144.4488512149348
1994-05-03,Miami Cup,COLOMBIA,PERU,1,0,1757.8028022084577,1421.5953174928686,1762.5715689223355,1418.4161396836168
1994-05-03,Miami Cup,EL SALVADOR,HONDURAS,3,1,1340.5903481403561,1426.1739166493594,1365.1713565501148,1409.7865777095203
1994-05-03,Friendly,SOUTH KOREA,CAMEROON,2,1,1555.164894816876,1456.7249535883943,1564.2874590514637,1450.6432440986691
1994-05-04,Friendly,POLAND,HUNGARY,3,2,1624.7378201958468,1529.0505006456062,1633.9528067658318,1522.9071762656163
1994-05-04,Friendly,BOLIVIA,SAUDI ARABIA,1,0,1548.0644369709637,1566.1206860373677,1561.3186708594596,1557.2845301117036
1994-05-04,Friendly,BRAZIL,ICELAND,3,0,1850.8766996661363,1449.1239429856112,1853.3628708995245,1447.4664954966856
1994-05-05,Friendly,SWEDEN,NIGERIA,3,1,1776.6667283950333,1501.5993425273564,1781.162974602415,1498.6018450557685
1994-05-05,Miami Cup,COLOMBIA,EL SALVADOR,3,0,1762.5715689223355,1365.1713565501148,1766.3867242867943,1362.6279196404755
1994-05-05,Miami Cup,HONDURAS,PERU,2,1,1409.7865777095203,1418.4161396836168,1429.1559170540036,1405.5032467872945
1994-05-07,Friendly,UNITED STATES,ESTONIA,4,0,1525.465087966384,826.2061268916041,1525.9703975599994,825.8692538291939
1994-05-09,Friendly,GREECE,CAMEROON,0,3,1649.2973212481772,1450.6432440986691,1635.3440515956247,1471.5731485774982
1994-05-11,Friendly,BOLIVIA,CAMEROON,1,1,1561.3186708594596,1471.5731485774982,1559.2969698892873,1474.6057000327569
1994-05-13,Friendly,GREECE,BOLIVIA,0,0,1635.3440515956247,1559.2969698892873,1633.6204407660455,1561.8823861336562
1994-05-14,Friendly,NORTH MACEDONIA,ALBANIA,5,1,829.716126293958,1143.7244316056658,854.4573074666661,1127.2303108238605
1994-05-14,Friendly,NIGERIA,SURINAME,2,1,1498.6018450557685,1077.7574099215221,1500.65482193182,1076.3887586708213
1994-05-15,Friendly,UNITED STATES,ARMENIA,1,0,1525.9703975599994,795.2595214762147,1526.34039571765,795.012856037781
1994-05-17,Friendly,ENGLAND,GREECE,5,0,1788.7164904021254,1633.6204407660455,1797.4324320896312,1627.809812974375
1994-05-17,Friendly,POLAND,AUSTRIA,3,4,1633.9528067658318,1565.875411112959,1623.9276354133353,1580.9131681417039
1994-05-18,Friendly,CHILE,ARGENTINA,3,3,1645.7133808668457,1814.1545593637152,1651.1144565256263,1810.5538422578613
1994-05-18,Friendly,HUNGARY,CROATIA,2,2,1522.9071762656163,1046.4238803021183,1515.8750363292056,1056.9720902067343
1994-05-19,Friendly,ICELAND,BOLIVIA,1,0,1447.4664954966856,1561.8823861336562,1464.0721048465396,1550.81197990042
1994-05-22,Friendly,ENGLAND,NORWAY,0,0,1797.4324320896312,1717.2496534760191,1795.618250290725,1719.9709261743783
1994-05-22,Kirin Cup,JAPAN,AUSTRALIA,1,1,1557.6162984018904,1565.188160368823,1558.0085205783316,1564.926678917862
1994-05-23,Friendly,FIJI,TAHITI,2,2,1210.8070199385306,1303.5785922463779,1213.937195336486,1301.491808647741
1994-05-23,Friendly,ESTONIA,WALES,1,2,825.8692538291939,1634.2328194206389,825.7106618731824,1634.470707354656
1994-05-24,Friendly,REPUBLIC OF IRELAND,BOLIVIA,1,0,1742.7674733404629,1550.81197990042,1749.0374119523694,1546.6320208258157
1994-05-25,Friendly,UNITED STATES,SAUDI ARABIA,0,0,1526.34039571765,1557.2845301117036,1527.4063511946724,1556.573893127022
1994-05-25,Friendly,UKRAINE,BELARUS,3,1,917.2409319057609,870.7950825787354,928.6867678604975,863.1645252755777
1994-05-25,Friendly,ECUADOR,ARGENTINA,1,0,1499.1495420146196,1810.5538422578613,1520.7520955516898,1796.1521398998145
1994-05-25,Friendly,FIJI,TAHITI,2,0,1213.937195336486,1301.491808647741,1230.394956064584,1290.5199681623424
1994-05-25,Friendly,ROMANIA,NIGERIA,2,0,1740.7460957550518,1500.65482193182,1746.0439346728094,1497.1229293199815
1994-05-25,Friendly,CHILE,PERU,2,1,1651.1144565256263,1405.5032467872945,1656.0442629987208,1402.216709138565
1994-05-25,Friendly,CZECH REPUBLIC,LITHUANIA,5,3,827.0073697638381,1016.7337381426394,846.7753435340385,1003.5550889625058
1994-05-26,Kirin Cup,AUSTRALIA,FRANCE,0,1,1564.926678917862,1810.0847342449902,1559.9865202163844,1817.4949722972065
1994-05-26,Friendly,DENMARK,SWEDEN,1,0,1776.886197195632,1781.162974602415,1789.641289753708,1772.6595795636977
1994-05-27,Friendly,ITALY,FINLAND,2,0,1883.4623096823177,1433.145944608261,1885.3008110185285,1431.9202770507873
1994-05-27,Friendly,NETHERLANDS,SCOTLAND,3,1,1828.0795934236894,1655.6461502958196,1835.2180878274637,1650.8871540266366
1994-05-27,Friendly,SWITZERLAND,LIECHTENSTEIN,2,0,1739.4323494634855,847.8330219383743,1739.5872489299531,847.7297556273959
1994-05-28,Friendly,UNITED STATES,GREECE,1,1,1527.4063511946724,1627.809812974375,1530.7807485596531,1625.5602147310547
1994-05-29,Friendly,RUSSIA,SLOVAKIA,2,1,1736.3089978678956,945.5998565632384,1736.5720671534675,945.4244770395238
1994-05-29,Kirin Cup,JAPAN,FRANCE,1,4,1558.0085205783316,1817.4949722972065,1552.9476901892813,1825.086217880782
1994-05-29,Friendly,GERMANY,REPUBLIC OF IRELAND,0,2,1930.257819147549,1749.0374119523694,1917.2432392917149,1768.559281736121
1994-05-31,Friendly,ISRAEL,ARGENTINA,0,3,1459.1275058468566,1796.1521398998145,1456.8157262698455,1799.619809265331
1994-06-01,Friendly,CANADA,MOROCCO,1,1,1439.5603666436164,1483.7381988906416,1441.0780443712385,1482.7264137388934
1994-06-01,Friendly,NORTH MACEDONIA,ESTONIA,2,0,854.4573074666661,825.7106618731824,866.5676315485292,817.6371124852736
1994-06-01,Friendly,NETHERLANDS,HUNGARY,7,1,1835.2180878274637,1515.8750363292056,1839.5004153131842,1513.0201513387253
1994-06-01,Friendly,NORWAY,DENMARK,2,1,1719.9709261743783,1789.641289753708,1735.0642412169325,1779.5790797253385
1994-06-01,Friendly,ROMANIA,SLOVENIA,0,0,1746.0439346728094,906.1722700283211,1738.1701180645834,917.9829949406601
1994-06-02,Friendly,AUSTRIA,GERMANY,1,5,1580.9131681417039,1917.2432392917149,1578.4924306782084,1920.8743454869582
1994-06-02,Friendly,FINLAND,SPAIN,1,2,1431.9202770507873,1787.7652501977157,1430.0014934451572,1790.6434256061607
1994-06-02,Friendly,LATVIA,MALTA,2,0,992.8851768047933,1196.6347535794278,1013.0459229140405,1183.194256173263
1994-06-03,Friendly,ITALY,SWITZERLAND,1,0,1885.3008110185285,1739.5872489299531,1892.9058861821482,1734.5171988208735
1994-06-03,Friendly,COLOMBIA,NORTHERN IRELAND,2,0,1766.3867242867943,1564.2325881231943,1772.6698435216445,1560.0438419666275
1994-06-03,Friendly,BULGARIA,UKRAINE,1,1,1666.2908606604583,928.6867678604975,1658.5167699562473,940.347903916814
1994-06-04,Friendly,CROATIA,ARGENTINA,0,0,1056.9720902067343,1799.619809265331,1068.6427901522156,1791.83934263501
1994-06-04,Friendly,TRINIDAD AND TOBAGO,SAUDI ARABIA,2,3,1254.0113137672636,1556.573893127022,1251.5064610943712,1560.3311721363607
1994-06-04,Friendly,UNITED STATES,MEXICO,1,0,1530.7807485596531,1725.0016186129885,1549.7720286973133,1712.3407651878817
1994-06-05,Friendly,CANADA,BRAZIL,1,1,1441.0780443712385,1853.3628708995245,1451.0324926658407,1846.7265720364564
1994-06-05,Friendly,COLOMBIA,GREECE,2,0,1772.6698435216445,1625.5602147310547,1780.592431506493,1620.2784894078222
1994-06-05,Friendly,ECUADOR,SOUTH KOREA,2,1,1520.7520955516898,1564.2874590514637,1534.9227249275764,1554.8403728008725
1994-06-05,Friendly,REPUBLIC OF IRELAND,CZECH REPUBLIC,1,3,1768.559281736121,846.7753435340385,1751.0461585244732,873.04502835151
1994-06-05,Friendly,IVORY COAST,LIBERIA,4,1,1484.0511299608183,1136.6864810968393,1487.3423141019302,1134.492358336098
1994-06-05,Friendly,SWEDEN,NORWAY,2,0,1772.6595795636977,1735.0642412169325,1784.4367817253633,1727.2127731091555
1994-06-08,Friendly,HONDURAS,BRAZIL,2,8,1429.1559170540036,1846.7265720364564,1427.4318318073256,1849.3126999064734
1994-06-08,Friendly,CANADA,GERMANY,0,2,1451.0324926658407,1920.8743454869582,1449.9289573181695,1922.529648508465
1994-06-08,Friendly,AUSTRALIA,SOUTH AFRICA,1,0,1559.9865202163844,1136.504367384016,1562.0110457222052,1135.1546837134688
1994-06-08,Friendly,BELGIUM,HUNGARY,3,1,1704.7301951340212,1513.0201513387253,1711.3056763863344,1508.6364971705163
1994-06-08,Friendly,BOLIVIA,PERU,0,0,1546.6320208258157,1402.216709138565,1543.4858727957728,1406.9359311836295
1994-06-10,Friendly,CANADA,SPAIN,0,2,1449.9289573181695,1790.6434256061607,1447.7584315032268,1793.8992143285748
1994-06-11,Friendly,NIGERIA,GEORGIA,5,1,1497.1229293199815,886.6409563972325,1497.9555493429625,886.0858763819118
1994-06-11,Friendly,BOLIVIA,SWITZERLAND,0,0,1543.4858727957728,1734.5171988208735,1549.4906074411233,1730.51404239064
1994-06-11,Friendly,COSTA RICA,ITALY,0,1,1443.4643182565694,1892.9058861821482,1442.2888696711648,1894.6690590602552
1994-06-11,Friendly,HONDURAS,SOUTH KOREA,0,3,1427.4318318073256,1554.8403728008725,1421.4620598302183,1563.7950307665333
1994-06-11,Friendly,MEXICO,NORTHERN IRELAND,3,0,1712.3407651878817,1560.0438419666275,1720.4514070944665,1554.6367473622377
1994-06-12,Friendly,EL SALVADOR,BRAZIL,0,4,1362.6279196404755,1849.3126999064734,1361.5289365184506,1850.9611745895106
1994-06-12,Friendly,ROMANIA,SWEDEN,1,1,1738.1701180645834,1784.4367817253633,1739.7587326769835,1783.3777053170966
1994-06-12,Friendly,AUSTRALIA,SOUTH AFRICA,1,0,1562.0110457222052,1135.1546837134688,1563.9997005333726,1133.828913839357
1994-06-12,Friendly,CANADA,NETHERLANDS,0,3,1447.7584315032268,1839.5004153131842,1446.0119971200222,1842.1200668879912
1994-06-17,FIFA World Cup,GERMANY,BOLIVIA,1,0,1922.529648508465,1549.4906074411233,1930.4355794662488,1544.2199868026007
1994-06-17,FIFA World Cup,SPAIN,SOUTH KOREA,2,2,1793.8992143285748,1563.7950307665333,1779.9819161695316,1584.6709780050978
1994-06-18,FIFA World Cup,COLOMBIA,ROMANIA,1,3,1780.592431506493,1739.7587326769835,1751.1038780002773,1783.991562936307
1994-06-18,FIFA World Cup,ITALY,REPUBLIC OF IRELAND,0,1,1894.6690590602552,1751.0461585244732,1859.6073219673028,1803.6387641639017
1994-06-18,FIFA World Cup,UNITED STATES,SWITZERLAND,1,1,1549.7720286973133,1730.51404239064,1566.975267083752,1719.045216799681
1994-06-19,FIFA World Cup,BELGIUM,MOROCCO,1,0,1711.3056763863344,1482.7264137388934,1727.296329635341,1472.0659782395558
1994-06-19,FIFA World Cup,CAMEROON,SWEDEN,2,2,1474.6057000327569,1783.3777053170966,1500.1930452417819,1766.3194751777464
1994-06-19,FIFA World Cup,NORWAY,MEXICO,1,0,1727.2127731091555,1720.4514070944665,1764.2772486368078,1695.7417567426983
1994-06-20,FIFA World Cup,NETHERLANDS,SAUDI ARABIA,2,1,1842.1200668879912,1560.3311721363607,1854.587599818509,1552.0194835160155
1994-06-20,FIFA World Cup,BRAZIL,RUSSIA,2,0,1850.9611745895106,1736.5720671534675,1877.9748608774773,1718.5629429614896
1994-06-21,FIFA World Cup,ARGENTINA,GREECE,4,0,1791.83934263501,1620.2784894078222,1815.2874053328321,1604.6464476092742
1994-06-21,FIFA World Cup,GERMANY,SPAIN,1,1,1930.4355794662488,1779.9819161695316,1920.646960482354,1794.664844645374
1994-06-21,FIFA World Cup,NIGERIA,BULGARIA,3,0,1497.9555493429625,1658.5167699562473,1557.2329194266242,1618.9985232338063
1994-06-22,FIFA World Cup,ROMANIA,SWITZERLAND,1,4,1783.991562936307,1719.045216799681,1751.291543576838,1768.0952458388845
